Employee_ID,Employee_Name,Email,Age,Gender,City,Department,Job_Role,Monthly_Income,Years_At_Company,Job_Satisfaction,Work_Life_Balance,Distance_From_Home,Overtime,Promotion_Last_5_Years,Attrition
17621,Kavya Verma,kavya.verma17621@company.com,32,Male,Bangalore,HR,Manager,38050,12,2,3,15,No,No,Yes
17622,Amit Dubey,amit.dubey17622@company.com,51,Female,Bangalore,Operations,Manager,151906,0,2,3,22,No,Yes,Yes
17623,Deeksha Banerjee,deeksha.banerjee17623@company.com,49,Male,Mumbai,Finance,Team Lead,50242,7,3,1,25,No,No,Yes
17624,Santosh Mehta,santosh.mehta17624@company.com,57,Male,Chennai,Marketing,Consultant,129969,15,1,5,4,No,No,Yes
17625,Bhavya Babu,bhavya.babu17625@company.com,33,Female,Hyderabad,IT,Team Lead,44508,6,4,3,15,Yes,No,No
17626,Nikitha Chowdary,nikitha.chowdary17626@company.com,39,Male,Bangalore,Sales,Team Lead,76267,4,4,3,35,No,No,No
17627,Satish Das,satish.das17627@company.com,39,Male,Delhi,Finance,Manager,112034,24,2,3,30,No,No,Yes
17628,Kavya Mehta,kavya.mehta17628@company.com,58,Male,Bangalore,Marketing,Executive,42499,8,1,4,38,Yes,No,Yes
17629,Vidya Rastogi,vidya.rastogi17629@company.com,21,Female,Delhi,Finance,Team Lead,98420,20,1,4,8,Yes,No,Yes
17630,Nikitha Varma,nikitha.varma17630@company.com,29,Female,Chennai,Sales,Developer,106832,22,5,4,9,No,No,No
17631,Yamini Chowdary,yamini.chowdary17631@company.com,44,Female,Mumbai,HR,Analyst,131013,25,2,2,38,Yes,No,Yes
17632,Ajith Gupta,ajith.gupta17632@company.com,55,Female,Mumbai,Sales,Analyst,157607,0,3,2,18,Yes,No,Yes
17633,Krithi Joshi,krithi.joshi17633@company.com,60,Male,Hyderabad,Finance,Consultant,100457,5,3,3,20,No,No,No
17634,Ganesh Rawat,ganesh.rawat17634@company.com,38,Male,Pune,Sales,Manager,39858,24,3,1,7,Yes,No,Yes
17635,Varun Tiwari,varun.tiwari17635@company.com,51,Female,Bangalore,Finance,Executive,145118,3,5,2,23,Yes,No,Yes
17636,Abhishek Rawat,abhishek.rawat17636@company.com,53,Female,Delhi,Marketing,Executive,139464,10,2,4,6,Yes,No,Yes
17637,Vamsi Vyas,vamsi.vyas17637@company.com,53,Male,Hyderabad,Marketing,Analyst,70355,9,1,1,18,Yes,No,Yes
17638,Chaitra Reddy,chaitra.reddy17638@company.com,39,Male,Pune,Sales,Manager,79868,4,2,3,38,No,No,Yes
17639,Ashok Joshi,ashok.joshi17639@company.com,57,Male,Pune,IT,Developer,28683,22,3,5,12,No,No,No
17640,Sandeep Sharma,sandeep.sharma17640@company.com,28,Female,Delhi,Marketing,Team Lead,91645,13,5,2,16,No,No,Yes
17641,Abhishek Shukla,abhishek.shukla17641@company.com,31,Male,Pune,HR,Team Lead,154461,9,5,1,24,Yes,No,Yes
17642,Yamini Babu,yamini.babu17642@company.com,58,Male,Mumbai,IT,Consultant,75438,13,5,4,2,No,No,No
17643,Shalini Mehta,shalini.mehta17643@company.com,25,Male,Hyderabad,Marketing,Manager,36328,1,3,1,27,No,No,Yes
17644,Rajesh Tripathi,rajesh.tripathi17644@company.com,41,Male,Pune,IT,Manager,97233,23,3,5,29,No,No,No
17645,Jagadeesh Rastogi,jagadeesh.rastogi17645@company.com,59,Female,Bangalore,IT,Team Lead,146614,21,1,2,14,Yes,No,Yes
17646,Gopi Tomar,gopi.tomar17646@company.com,23,Female,Hyderabad,Operations,Consultant,176778,9,3,2,21,No,No,Yes
17647,Rahul Soni,rahul.soni17647@company.com,21,Female,Pune,Operations,Executive,171853,25,2,1,4,No,No,Yes
17648,Mukesh Arora,mukesh.arora17648@company.com,21,Female,Hyderabad,Sales,Consultant,52748,12,1,5,29,No,Yes,Yes
17649,Ashok Kohli,ashok.kohli17649@company.com,53,Male,Hyderabad,IT,Consultant,115275,5,2,5,23,No,No,Yes
17650,Deeksha Thakur,deeksha.thakur17650@company.com,41,Female,Hyderabad,IT,Executive,39882,21,4,4,21,No,No,No
17651,Sai Tiwari,sai.tiwari17651@company.com,40,Male,Chennai,Marketing,Executive,32750,23,2,5,2,No,No,Yes
17652,Alok Yadav,alok.yadav17652@company.com,41,Female,Pune,IT,Analyst,139108,2,1,4,35,No,No,Yes
17653,Reshma Babu,reshma.babu17653@company.com,27,Male,Pune,Operations,Developer,53276,3,4,5,10,No,No,No
17654,Naveen Kulkarni,naveen.kulkarni17654@company.com,48,Female,Pune,IT,Consultant,146911,19,3,3,17,No,No,No
17655,Satish Kumar,satish.kumar17655@company.com,23,Female,Chennai,Finance,Consultant,111398,12,4,2,36,No,No,Yes
17656,Dinesh Rao,dinesh.rao17656@company.com,34,Male,Mumbai,HR,Executive,140461,22,3,3,8,No,No,No
17657,Kiran Chaudhary,kiran.chaudhary17657@company.com,30,Male,Pune,IT,Consultant,100458,22,1,4,3,No,No,Yes
17658,Madhavi Rao,madhavi.rao17658@company.com,23,Male,Hyderabad,Sales,Executive,29574,22,4,3,2,Yes,No,No
17659,Deepika Menon,deepika.menon17659@company.com,54,Male,Bangalore,Finance,Manager,139925,1,4,3,3,No,No,No
17660,Aishwarya Tomar,aishwarya.tomar17660@company.com,34,Male,Bangalore,HR,Developer,54537,14,3,3,24,Yes,No,No
17661,Srikanth Patel,srikanth.patel17661@company.com,22,Female,Hyderabad,Operations,Executive,161924,4,5,2,33,No,No,Yes
17662,Anil Shukla,anil.shukla17662@company.com,32,Female,Chennai,HR,Manager,146146,3,2,1,23,Yes,No,Yes
17663,Dinesh Rawat,dinesh.rawat17663@company.com,37,Male,Chennai,HR,Executive,170949,1,2,2,6,No,No,Yes
17664,Satish Arora,satish.arora17664@company.com,50,Male,Hyderabad,IT,Analyst,81754,0,3,4,5,No,No,No
17665,Rohan Pawar,rohan.pawar17665@company.com,35,Female,Mumbai,Marketing,Executive,146225,22,3,1,20,Yes,No,Yes
17666,Archana Kumar,archana.kumar17666@company.com,31,Female,Bangalore,Marketing,Team Lead,93232,24,4,4,9,No,No,No
17667,Akash Sharma,akash.sharma17667@company.com,43,Male,Pune,Finance,Analyst,41193,25,5,2,31,Yes,No,Yes
17668,Naveen Kumar,naveen.kumar17668@company.com,57,Female,Mumbai,Finance,Consultant,46516,20,2,5,16,No,No,Yes
17669,Anjali Ghosh,anjali.ghosh17669@company.com,32,Male,Chennai,Marketing,Developer,25704,9,4,3,36,No,No,No
17670,Suresh Mukherjee,suresh.mukherjee17670@company.com,54,Female,Hyderabad,Operations,Analyst,166696,5,2,3,36,No,No,Yes
17671,Venkat Jain,venkat.jain17671@company.com,38,Male,Delhi,Sales,Analyst,151507,6,3,3,38,Yes,No,No
17672,Preethi Pillai,preethi.pillai17672@company.com,33,Female,Chennai,Finance,Manager,117263,18,5,1,4,Yes,No,Yes
17673,Sneha Rastogi,sneha.rastogi17673@company.com,55,Female,Delhi,Sales,Analyst,159656,23,3,1,30,No,No,Yes
17674,Neha Gowda,neha.gowda17674@company.com,40,Female,Chennai,Sales,Manager,42707,21,4,5,30,No,No,No
17675,Lokesh Talwar,lokesh.talwar17675@company.com,46,Male,Bangalore,IT,Executive,89508,19,3,1,14,Yes,No,Yes
17676,Srikanth Bhardwaj,srikanth.bhardwaj17676@company.com,52,Female,Bangalore,IT,Consultant,80920,13,5,5,38,No,No,No
17677,Rahul Chowdary,rahul.chowdary17677@company.com,52,Female,Mumbai,Finance,Consultant,80633,24,5,2,8,Yes,No,Yes
17678,Harsha Bedi,harsha.bedi17678@company.com,44,Female,Mumbai,Marketing,Consultant,120231,19,4,2,18,Yes,No,Yes
17679,Vikram Babu,vikram.babu17679@company.com,24,Male,Delhi,Finance,Analyst,100057,0,1,2,1,No,No,Yes
17680,Shravya Rawat,shravya.rawat17680@company.com,30,Female,Delhi,Operations,Developer,57835,9,4,3,5,No,No,No
17681,Tarun Mukherjee,tarun.mukherjee17681@company.com,51,Male,Mumbai,Operations,Team Lead,177914,14,5,1,36,No,Yes,Yes
17682,Srinivas Soni,srinivas.soni17682@company.com,31,Female,Mumbai,Finance,Consultant,46502,6,5,5,8,No,No,No
17683,Vidya Nigam,vidya.nigam17683@company.com,46,Male,Hyderabad,Marketing,Team Lead,114914,16,1,3,12,No,No,Yes
17684,Rajesh Das,rajesh.das17684@company.com,53,Female,Bangalore,IT,Developer,99160,25,5,2,6,Yes,No,Yes
17685,Aarti Gowda,aarti.gowda17685@company.com,56,Female,Pune,Finance,Developer,37536,24,2,3,30,Yes,No,Yes
17686,Janani Saxena,janani.saxena17686@company.com,54,Male,Bangalore,HR,Developer,69447,0,2,5,5,No,Yes,Yes
17687,Meera Solanki,meera.solanki17687@company.com,21,Female,Hyderabad,Sales,Team Lead,78471,3,5,4,8,No,No,No
17688,Vamsi Kamble,vamsi.kamble17688@company.com,51,Female,Delhi,HR,Developer,147076,14,5,5,15,No,Yes,No
17689,Gayathri Nigam,gayathri.nigam17689@company.com,38,Female,Bangalore,IT,Consultant,90719,20,2,5,39,No,Yes,Yes
17690,Jagadeesh Gupta,jagadeesh.gupta17690@company.com,22,Female,Bangalore,IT,Consultant,135835,24,5,2,30,No,No,Yes
17691,Gayathri Dubey,gayathri.dubey17691@company.com,35,Male,Hyderabad,Finance,Developer,53468,20,1,1,15,No,No,Yes
17692,Varun Joshi,varun.joshi17692@company.com,42,Female,Hyderabad,Operations,Developer,140717,23,4,3,24,No,No,No
17693,Nandhini Patel,nandhini.patel17693@company.com,33,Male,Pune,HR,Team Lead,72059,22,5,5,3,Yes,No,No
17694,Radhika Gowda,radhika.gowda17694@company.com,22,Female,Hyderabad,Operations,Team Lead,76853,23,5,3,12,No,No,No
17695,Radhika Saxena,radhika.saxena17695@company.com,40,Female,Delhi,Finance,Analyst,134112,18,5,1,13,No,No,Yes
17696,Archana Pawar,archana.pawar17696@company.com,52,Female,Bangalore,IT,Developer,48863,7,4,5,37,No,Yes,No
17697,Ganesh Rana,ganesh.rana17697@company.com,43,Male,Chennai,Sales,Team Lead,48645,8,1,3,4,No,No,Yes
17698,Divya Nigam,divya.nigam17698@company.com,26,Male,Hyderabad,Finance,Developer,96855,2,1,1,17,No,No,Yes
17699,Prakash Pawar,prakash.pawar17699@company.com,35,Male,Bangalore,Operations,Manager,112812,14,2,3,7,No,No,Yes
17700,Naveen Iyer,naveen.iyer17700@company.com,34,Male,Chennai,IT,Executive,113904,16,5,5,26,Yes,No,No
17701,Ajay Sharma,ajay.sharma17701@company.com,50,Female,Bangalore,Marketing,Executive,176279,12,1,2,34,No,No,Yes
17702,Arjun Kumar,arjun.kumar17702@company.com,47,Male,Delhi,Finance,Analyst,114034,0,2,2,15,Yes,No,Yes
17703,Shalini Rao,shalini.rao17703@company.com,45,Female,Delhi,Operations,Manager,151398,3,2,1,40,No,No,Yes
17704,Vijay Tiwari,vijay.tiwari17704@company.com,55,Male,Delhi,HR,Manager,107404,22,3,2,15,Yes,No,Yes
17705,Pradeep Naidu,pradeep.naidu17705@company.com,31,Female,Hyderabad,IT,Executive,166884,3,2,3,25,No,No,Yes
17706,Vamsi Thakur,vamsi.thakur17706@company.com,28,Female,Pune,Sales,Team Lead,118132,21,5,1,4,No,No,Yes
17707,Arjun Varma,arjun.varma17707@company.com,46,Male,Chennai,Operations,Executive,38408,8,5,3,27,Yes,Yes,No
17708,Ganesh Menon,ganesh.menon17708@company.com,42,Female,Delhi,Finance,Executive,36502,20,3,4,12,No,No,No
17709,Ananya Pawar,ananya.pawar17709@company.com,48,Male,Chennai,Sales,Manager,105434,0,4,1,29,No,Yes,Yes
17710,Pradeep Patel,pradeep.patel17710@company.com,41,Male,Chennai,Sales,Manager,177190,8,3,1,20,Yes,No,Yes
17711,Akash Bedi,akash.bedi17711@company.com,53,Male,Mumbai,Finance,Analyst,60113,10,3,5,10,No,Yes,No
17712,Rajesh Rathore,rajesh.rathore17712@company.com,28,Female,Delhi,Sales,Consultant,120439,14,4,3,26,Yes,No,No
17713,Nandhini Banerjee,nandhini.banerjee17713@company.com,25,Female,Delhi,Sales,Manager,64389,8,5,1,21,Yes,No,Yes
17714,Teja Shukla,teja.shukla17714@company.com,31,Female,Pune,Marketing,Consultant,49364,0,5,2,8,No,No,Yes
17715,Reshma Menon,reshma.menon17715@company.com,55,Female,Delhi,Operations,Team Lead,162545,10,2,1,39,Yes,No,Yes
17716,Gautham Naidu,gautham.naidu17716@company.com,51,Female,Delhi,Operations,Analyst,174981,9,3,1,29,No,No,Yes
17717,Ajay Rawat,ajay.rawat17717@company.com,26,Female,Mumbai,IT,Executive,36595,15,2,2,16,Yes,No,Yes
17718,Satish Gupta,satish.gupta17718@company.com,51,Female,Chennai,Marketing,Manager,116412,14,4,5,9,Yes,No,No
17719,Reshma Talwar,reshma.talwar17719@company.com,27,Male,Pune,Marketing,Developer,151523,14,4,4,40,No,Yes,No
17720,Keerthi Das,keerthi.das17720@company.com,40,Male,Mumbai,HR,Executive,113989,20,1,1,9,No,No,Yes
17721,Rakesh Chaudhary,rakesh.chaudhary17721@company.com,34,Female,Mumbai,HR,Team Lead,170826,24,1,3,39,No,No,Yes
17722,Aishwarya Iyer,aishwarya.iyer17722@company.com,47,Male,Hyderabad,Sales,Executive,103320,21,5,1,29,No,Yes,Yes
17723,Komal Chaudhary,komal.chaudhary17723@company.com,36,Female,Chennai,Sales,Developer,35909,7,2,1,11,No,No,Yes
17724,Akhil Soni,akhil.soni17724@company.com,59,Male,Delhi,HR,Team Lead,158644,23,4,2,14,Yes,No,Yes
17725,Shravya Deshmukh,shravya.deshmukh17725@company.com,59,Female,Hyderabad,Operations,Consultant,95631,7,3,1,8,No,No,Yes
17726,Pallavi Talwar,pallavi.talwar17726@company.com,55,Male,Delhi,HR,Consultant,160958,10,5,1,22,No,No,Yes
17727,Ananya Thakur,ananya.thakur17727@company.com,41,Male,Bangalore,Marketing,Analyst,98300,8,2,1,22,Yes,No,Yes
17728,Namrata Yadav,namrata.yadav17728@company.com,26,Female,Hyderabad,Marketing,Manager,93216,3,4,3,29,No,No,No
17729,Priya Malhotra,priya.malhotra17729@company.com,21,Male,Hyderabad,Marketing,Analyst,42858,11,1,2,1,No,No,Yes
17730,Sandeep Bansal,sandeep.bansal17730@company.com,32,Female,Bangalore,IT,Analyst,117242,19,4,4,13,No,No,No
17731,Janani Joshi,janani.joshi17731@company.com,51,Male,Hyderabad,HR,Team Lead,57582,15,4,1,27,No,No,Yes
17732,Nikitha Joshi,nikitha.joshi17732@company.com,46,Female,Mumbai,Finance,Executive,100771,18,1,4,13,No,No,Yes
17733,Mamatha Rana,mamatha.rana17733@company.com,25,Female,Hyderabad,Sales,Executive,125031,22,5,5,5,No,Yes,No
17734,Jyothi Tripathi,jyothi.tripathi17734@company.com,24,Male,Delhi,Marketing,Manager,96820,8,2,2,5,Yes,No,Yes
17735,Amar Rawat,amar.rawat17735@company.com,49,Female,Hyderabad,Marketing,Manager,57160,18,2,3,20,Yes,No,Yes
17736,Shravya Mehta,shravya.mehta17736@company.com,49,Female,Pune,IT,Analyst,120552,21,3,4,2,No,No,No
17737,Simran Pillai,simran.pillai17737@company.com,41,Female,Bangalore,IT,Manager,176858,5,4,5,22,No,No,No
17738,Janani Ghosh,janani.ghosh17738@company.com,44,Male,Mumbai,Sales,Developer,129093,12,2,2,6,No,No,Yes
17739,Alok Kapoor,alok.kapoor17739@company.com,31,Female,Mumbai,Marketing,Analyst,51296,22,2,2,2,Yes,No,Yes
17740,Aditya Kumar,aditya.kumar17740@company.com,41,Male,Hyderabad,Sales,Consultant,49307,20,1,1,21,Yes,No,Yes
17741,Hari Chaudhary,hari.chaudhary17741@company.com,52,Male,Chennai,Operations,Executive,157867,3,5,5,25,No,No,No
17742,Nisha Soni,nisha.soni17742@company.com,46,Female,Chennai,IT,Executive,86089,7,2,3,40,No,No,Yes
17743,Srinivas Mehta,srinivas.mehta17743@company.com,29,Male,Chennai,Finance,Team Lead,168337,20,4,4,1,No,No,No
17744,Vamsi Tripathi,vamsi.tripathi17744@company.com,21,Male,Mumbai,IT,Manager,45970,9,3,1,39,No,Yes,Yes
17745,Nisha Gupta,nisha.gupta17745@company.com,21,Female,Bangalore,Operations,Analyst,154453,2,3,2,38,No,No,Yes
17746,Bhavya Kapoor,bhavya.kapoor17746@company.com,59,Female,Pune,Sales,Team Lead,144205,1,5,5,8,No,No,No
17747,Nikitha Menon,nikitha.menon17747@company.com,21,Male,Pune,Marketing,Consultant,30733,16,4,3,34,Yes,No,No
17748,Alok Gupta,alok.gupta17748@company.com,24,Female,Chennai,Operations,Executive,174830,18,3,1,5,No,No,Yes
17749,Nisha Kapoor,nisha.kapoor17749@company.com,24,Male,Hyderabad,Finance,Team Lead,100089,13,2,1,12,No,No,Yes
17750,Vaishnavi Nair,vaishnavi.nair17750@company.com,34,Male,Chennai,Marketing,Team Lead,142805,11,3,2,38,Yes,No,Yes
17751,Rajesh Bedi,rajesh.bedi17751@company.com,31,Female,Delhi,IT,Team Lead,122120,25,5,5,27,No,Yes,No
17752,Rajesh Bhardwaj,rajesh.bhardwaj17752@company.com,24,Male,Delhi,Finance,Consultant,65134,6,1,2,15,Yes,No,Yes
17753,Namrata Das,namrata.das17753@company.com,34,Female,Delhi,Sales,Executive,53086,1,5,5,3,No,No,No
17754,Siddharth Patel,siddharth.patel17754@company.com,23,Male,Hyderabad,IT,Analyst,80042,6,1,5,13,No,No,Yes
17755,Rakesh Tripathi,rakesh.tripathi17755@company.com,51,Female,Bangalore,IT,Consultant,115152,23,5,5,37,No,No,No
17756,Aniket Solanki,aniket.solanki17756@company.com,53,Male,Mumbai,HR,Team Lead,141234,5,5,5,36,Yes,Yes,No
17757,Yamini Reddy,yamini.reddy17757@company.com,47,Male,Pune,HR,Team Lead,157684,7,2,2,11,Yes,No,Yes
17758,Dinesh Rao,dinesh.rao17758@company.com,37,Male,Delhi,Sales,Consultant,42123,11,1,1,2,Yes,No,Yes
17759,Gopi Menon,gopi.menon17759@company.com,38,Male,Mumbai,HR,Executive,133714,19,5,5,14,No,No,No
17760,Sangeetha Deshmukh,sangeetha.deshmukh17760@company.com,23,Female,Pune,HR,Consultant,110588,2,3,1,22,No,Yes,Yes
17761,Meera Varma,meera.varma17761@company.com,55,Male,Delhi,Finance,Developer,55566,17,1,1,26,No,No,Yes
17762,Kiran Rawat,kiran.rawat17762@company.com,47,Female,Hyderabad,Sales,Executive,152479,3,3,3,10,No,No,No
17763,Priya Nair,priya.nair17763@company.com,34,Male,Bangalore,IT,Developer,67744,3,4,5,34,No,No,No
17764,Pradeep Arora,pradeep.arora17764@company.com,33,Female,Pune,Sales,Analyst,45721,16,5,1,38,No,Yes,Yes
17765,Archana Arora,archana.arora17765@company.com,22,Female,Hyderabad,IT,Consultant,150557,4,3,4,29,No,No,No
17766,Disha Saxena,disha.saxena17766@company.com,45,Female,Mumbai,Sales,Executive,113731,21,1,2,16,No,No,Yes
17767,Siddharth Reddy,siddharth.reddy17767@company.com,26,Male,Mumbai,Finance,Executive,89061,11,2,4,35,Yes,No,Yes
17768,Jagadeesh Rao,jagadeesh.rao17768@company.com,33,Male,Hyderabad,Finance,Executive,77810,3,1,1,13,No,No,Yes
17769,Meera Rastogi,meera.rastogi17769@company.com,38,Female,Mumbai,Finance,Analyst,61697,6,3,2,2,Yes,No,Yes
17770,Naveen Shukla,naveen.shukla17770@company.com,25,Male,Pune,IT,Analyst,66686,18,5,3,28,No,No,No
17771,Balaji Bedi,balaji.bedi17771@company.com,40,Male,Mumbai,Sales,Manager,125905,22,2,1,36,No,No,Yes
17772,Abhishek Mehta,abhishek.mehta17772@company.com,31,Male,Hyderabad,Sales,Consultant,158598,8,1,4,26,No,Yes,Yes
17773,Mukesh Mishra,mukesh.mishra17773@company.com,59,Female,Hyderabad,Sales,Analyst,137148,23,2,5,4,No,No,Yes
17774,Mahesh Talwar,mahesh.talwar17774@company.com,42,Female,Pune,Finance,Team Lead,46077,1,2,5,34,Yes,No,Yes
17775,Alok Babu,alok.babu17775@company.com,28,Female,Mumbai,Marketing,Analyst,81656,23,4,2,14,Yes,No,Yes
17776,Harsha Babu,harsha.babu17776@company.com,45,Male,Pune,HR,Manager,156818,1,4,5,38,No,No,No
17777,Anjali Patel,anjali.patel17777@company.com,48,Male,Pune,Operations,Manager,146521,16,1,5,21,No,No,Yes
17778,Karthik Singh,karthik.singh17778@company.com,45,Male,Bangalore,Marketing,Developer,152331,7,1,1,6,Yes,No,Yes
17779,Ravi Malhotra,ravi.malhotra17779@company.com,39,Female,Mumbai,IT,Manager,77472,1,2,3,14,Yes,No,Yes
17780,Harsha Rastogi,harsha.rastogi17780@company.com,33,Female,Chennai,IT,Developer,102359,23,5,2,38,No,Yes,Yes
17781,Prakash Chowdary,prakash.chowdary17781@company.com,29,Male,Bangalore,Sales,Consultant,103339,11,3,3,21,Yes,No,No
17782,Nitin Saxena,nitin.saxena17782@company.com,32,Male,Pune,IT,Executive,125537,11,3,5,4,No,No,No
17783,Ishita Gupta,ishita.gupta17783@company.com,53,Male,Mumbai,Sales,Analyst,167312,12,2,3,37,No,No,Yes
17784,Vikram Ghosh,vikram.ghosh17784@company.com,44,Male,Delhi,Operations,Manager,101724,16,4,4,24,Yes,No,No
17785,Amar Bhardwaj,amar.bhardwaj17785@company.com,40,Male,Pune,IT,Analyst,63183,6,3,5,29,No,No,No
17786,Rahul Tiwari,rahul.tiwari17786@company.com,51,Female,Pune,Finance,Manager,152788,13,5,2,23,No,No,Yes
17787,Aarti Kamble,aarti.kamble17787@company.com,26,Male,Bangalore,IT,Developer,35624,10,5,3,4,No,No,No
17788,Nandhini Agarwal,nandhini.agarwal17788@company.com,41,Male,Mumbai,IT,Analyst,140893,19,1,2,13,No,No,Yes
17789,Ananya Banerjee,ananya.banerjee17789@company.com,33,Male,Mumbai,Marketing,Analyst,96532,11,2,4,17,No,Yes,Yes
17790,Akash Verma,akash.verma17790@company.com,35,Male,Hyderabad,Marketing,Analyst,28092,7,1,1,11,No,No,Yes
17791,Sneha Reddy,sneha.reddy17791@company.com,26,Female,Bangalore,Marketing,Analyst,145732,4,1,1,35,Yes,No,Yes
17792,Ajith Jain,ajith.jain17792@company.com,45,Male,Pune,Sales,Developer,111542,3,2,4,6,No,No,Yes
17793,Kiran Babu,kiran.babu17793@company.com,26,Female,Bangalore,Operations,Consultant,102561,1,1,1,1,No,No,Yes
17794,Mukesh Gowda,mukesh.gowda17794@company.com,30,Female,Bangalore,IT,Manager,68503,16,2,5,21,No,No,Yes
17795,Hemanth Shetty,hemanth.shetty17795@company.com,32,Female,Delhi,Finance,Executive,144061,23,2,1,6,No,No,Yes
17796,Ashok Pawar,ashok.pawar17796@company.com,31,Female,Mumbai,Sales,Analyst,174018,1,5,2,32,No,No,Yes
17797,Srinivas Mukherjee,srinivas.mukherjee17797@company.com,33,Male,Delhi,Marketing,Consultant,55745,20,5,4,11,No,Yes,No
17798,Lavanya Verma,lavanya.verma17798@company.com,56,Male,Bangalore,Operations,Consultant,178164,6,5,3,4,No,No,No
17799,Disha Rastogi,disha.rastogi17799@company.com,52,Female,Pune,HR,Analyst,64951,11,2,2,21,No,Yes,Yes
17800,Nisha Rastogi,nisha.rastogi17800@company.com,56,Female,Chennai,Finance,Executive,171302,2,3,4,4,No,No,No
17801,Santosh Pandey,santosh.pandey17801@company.com,60,Female,Chennai,HR,Analyst,73144,19,3,1,22,No,No,Yes
17802,Reshma Bedi,reshma.bedi17802@company.com,45,Male,Mumbai,Finance,Manager,163916,11,3,3,26,No,Yes,No
17803,Simran Chatterjee,simran.chatterjee17803@company.com,33,Male,Delhi,HR,Analyst,132700,17,4,2,13,No,No,Yes
17804,Nandhini Pandey,nandhini.pandey17804@company.com,36,Male,Chennai,Sales,Team Lead,134851,6,4,1,22,No,No,Yes
17805,Pallavi Yadav,pallavi.yadav17805@company.com,26,Male,Pune,Marketing,Consultant,164641,1,3,1,18,Yes,No,Yes
17806,Abhishek Nigam,abhishek.nigam17806@company.com,49,Male,Pune,Finance,Consultant,33520,4,3,1,37,No,Yes,Yes
17807,Swathi Gupta,swathi.gupta17807@company.com,49,Female,Pune,Operations,Team Lead,88400,13,5,1,1,No,No,Yes
17808,Venkat Yadav,venkat.yadav17808@company.com,59,Male,Chennai,HR,Consultant,168620,3,5,4,5,No,No,No
17809,Naresh Rawat,naresh.rawat17809@company.com,28,Female,Bangalore,IT,Analyst,150059,23,1,5,21,No,No,Yes
17810,Bhavya Saxena,bhavya.saxena17810@company.com,57,Male,Delhi,Operations,Executive,102114,15,4,5,13,No,No,No
17811,Ajith Bansal,ajith.bansal17811@company.com,35,Female,Chennai,Marketing,Analyst,95767,4,3,5,13,Yes,No,No
17812,Pooja Varma,pooja.varma17812@company.com,27,Female,Mumbai,IT,Consultant,108964,25,3,5,40,No,No,No
17813,Harini Bhardwaj,harini.bhardwaj17813@company.com,44,Male,Delhi,Finance,Team Lead,36324,20,2,4,22,No,No,Yes
17814,Chaitra Gupta,chaitra.gupta17814@company.com,35,Male,Pune,HR,Consultant,56290,24,2,3,30,No,No,Yes
17815,Sneha Pandey,sneha.pandey17815@company.com,35,Female,Chennai,Marketing,Consultant,162029,23,4,3,19,No,No,No
